execid,EXEC_FULL_NAME,Compared_Chen2016,TYPE,TWITTER ACCOUNT,First_join,First_tweet,Comments,Number_follower,Number_following,Tweet_time,Tweet_text
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-09-08 01:47:25,b'This moose was in our back yard tonight on his way to main street Bozeman.  #ILoveMontana http://t.co/5D6gsl5oS5'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-09-08 01:19:43,b'This one was cooperative. #Rainbows #ILoveMontana http://t.co/RXRolOGc6r'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-09-08 01:17:34,b'Labor Day family hike to Drinking Horse Mountain. #ILoveMontana http://t.co/XaHynZJw7C'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-09-04 13:56:52,b'RT @JoeUnterreiner: Thanks to Glacier Bank and @gianforte for bringing @MontanaHighTech to NW #Montana Tremendous opportunity hi tech job g\xe2\x80\xa6'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-09-04 01:13:12,b'RT @JoeUnterreiner: President Jane Karas @fvccmt discusses higher ed partnerships in #Montana @MontanaHighTech Roundtable @gianforte http:/\xe2\x80\xa6'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-08-31 12:17:29,b'Adam makes it to Steamboat on his uni cycle.  Half way to Mexico! http://t.co/RtzFssJOR7'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-08-29 23:41:23,b'14 miles rt to Mirror Lake today.  The cuts were not that cooperative. :(   #ILoveMontana http://t.co/90XvGAlShz'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-08-29 13:47:21,b'Managing our forests creates jobs and healthier forests.  #EPAdoublestandard'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-08-29 13:39:20,"b""Let's manage our forests.  #EPAdoublestandard"""
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-08-29 13:37:44,"b'If forest fire pollution was caused by a private co rather than fed mismgmt, EPA would be on them #EPAdoublestandard http://t.co/EJfGHY0bdG'"
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-08-25 13:09:58,b'Great visit with another MT rising tech star: #MontanaInstruments Luke and team are rockin it. http://t.co/4V87tnJL2e http://t.co/df85CyUuI8'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-08-24 17:44:50,b'My exploratory Facebook page is up. Can you like us on FB? \n https://t.co/uNGYgC4VRz'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-08-24 17:43:58,"b'For exploratory committee updates, follow us on twitter: @GregForMontana #MTpol'"
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-08-23 23:40:33,"b'The further you are from a road, the better the fishing. #BigCuts #ILoveMontana http://t.co/I91CxwAzjh'"
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-08-23 23:38:27,"b'Spent a couple of days #OffTheGrid with Susan, Rachel, David and friends.  #ILoveMontana http://t.co/grhPoGrcms'"
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-08-20 15:27:27,"b'ICYMI, I filed to #explore run for #MTGov. http://t.co/v3Gxv5b2Ax #MTPol'"
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-08-20 15:26:20,b'Sign up to hear more and share your thoughts as I #explore a run for Governor. http://t.co/v3Gxv5b2Ax'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-08-18 11:59:14,"b""MT needs more high paying jobs. We've shown how in Bozeman. Filed to explore a potential run for Governor. #MTpol http://t.co/7hQifUDE4i"""
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-08-13 16:28:57,"b""Montana's High Tech businesses featured on the cover month's Montana Quarterly Magazine. #MTjobs http://t.co/FGjjwxU7BH"""
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-08-11 19:50:08,b'Great convo today in West Yellowstone on adding more year round jobs via telecommuting. #BringOurFamiliesBack #MTjobs http://t.co/GzLaB70Lka'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-08-11 03:32:39,b'Adam gets coverage in Helena @UniForJustice http://t.co/6LK64hDuAD'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-08-10 05:00:07,b'Had the honor of speaking to the Montana Automobile Dealers Association tonight in Big Sky. Great business people. http://t.co/UbolHeQEpy'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-08-09 02:42:00,"b'RT @charliekirk11: We thank you, O God! We give thanks because you are near. People everywhere tell of your wonderful deeds.  \xe2\x80\x93 Psalms 75:1'"
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-08-09 00:45:14,b'@pennerj Montana is a decision and an opportunity.'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-08-09 00:42:30,b'@pennerj When are you coming home to Montana? We have room for you.'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-08-09 00:24:35,b'Montana property rights conference in Billings. Property rights are foundational to a vibrant private sector. #MTjobs http://t.co/Zjkip8cOJQ'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-08-07 15:40:14,"b'RT @IR_adeedy: .@UniForJustice is unicycling on his way through Helena to the Mexico border, following Great Divide Trail. #mtnews http://t\xe2\x80\xa6'"
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-08-07 03:24:20,b'Congrats to Printing For Less opening in Bozeman. Welcome Andrew and team.  #MTjobs http://t.co/3wDNWiuMmb'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-08-05 03:31:51,b'RT @UniForJustice: My accommodations for the night: an old covered wagon. Gotta love small town Montana! http://t.co/AMyDc8SCxX'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-08-04 02:02:57,"b'RT @UniForJustice: Day 18 ~39mi Breakfast w/ Woody. Missing friendly Ovando already. Saw a bear; he tried the uni, but fell. Sry no pic htt\xe2\x80\xa6'"
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-08-03 03:32:30,b'Awesome sunset in Bozeman tonight. Only one Guy has this palette. #ILoveMontana http://t.co/6WgvaKH1ak'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-08-02 23:42:35,b'Adam is making real progress on his unicycle and getting support along the way. https://t.co/V25dg4oPTG'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-08-02 18:17:53,"b'View of Bozeman from the ""M"". Great day to be out. #ILoveMontana http://t.co/HdPbrgUU6z'"
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-07-30 16:50:16,"b""Follow Adam's adventure for a cause @UniForJustice"""
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-07-30 16:45:41,"b'Had breakfast with my son Adam today in Bigfork on his 2,700 mile unicycle to Mexico. http://t.co/gZGW4rpmXq http://t.co/wHsbKNXd3e'"
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-07-29 12:53:14,b'My wife drew an antelope tag and I drew diddly-squat. Bummer. http://t.co/AZIjJSBR4B'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-07-29 01:29:06,b'Discussing higher wage jobs in Belgrade today. Entrepreneurial spirit alive and well in Gallatin County #mtjobs http://t.co/w8QxopUI6H'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-07-28 13:09:00,b'Our Telecommuting efforts get national attention on NPR #BringOurFamiliesBack http://t.co/2u55nWQKZf'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-07-27 02:50:18,b'Tough day.  Need a little r &amp; r. http://t.co/PasXUS4Uc1'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-07-25 15:55:50,b'@WG_CEO Congrats on launching the Vets2Careers project with The Montana Code School. Have time for a call to get acquainted?'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-07-25 14:00:33,"b""RT @CodeMontana: Registration now open to HS students! It's free, and a great way to learn about programming.  http://t.co/RKhGZBFhSm @MTPr\xe2\x80\xa6"""
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-07-24 18:38:54,b'Talking about how to create more high wage jobs in Livingston. #MTjobs http://t.co/INu3qGe6JJ'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-07-24 00:25:24,b'Montana High Tech Business Alliance reception.  #MThightech #MTjobs http://t.co/2nPD2gp1Vl'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-07-23 16:43:13,"b'Montana High Tech Business Alliance Reaches 200 Member Mark.  ""Montana High Tech"" is not a contradiction in terms. http://t.co/mN4ZnQB7mg'"
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-07-23 13:27:31,b'RT @UniForJustice: Day 4 - 37mi - Found out on the trail that my jerky was actually straight up bacon. Thank you Canada! http://t.co/zeGdxv\xe2\x80\xa6'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-07-23 13:27:10,b'RT @UniForJustice: Day 5 - 32 miles - Saw the ex-largest dump truck in the world in Sparwood! http://t.co/vGQRhIpd36'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-07-22 17:20:17,"b'Kind hearted Canadians are taking care of Adam on his 2,700 mile unicycle ride to Mexico.  Montana later this week. https://t.co/7zqLGjbNGw'"
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-07-21 21:31:49,b'CNBC tells us how to make six figures from home.  http://t.co/7vCXR5UQMI #BringOurFamiliesBack #MTjobs'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-07-20 19:01:35,b'Beautiful day for shooting  some clays. http://t.co/p9DMOo536n'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-07-16 03:21:27,b'Montana Sweet Montana Home. #ILoveMontana http://t.co/bqHrktacTr'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-07-15 17:24:11,b'Congrats to #Rocky Mountain College http://t.co/3rVnKhKLZr for inviting there grads to come home to #Montana http://t.co/0Nyo7GgrFs'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-07-14 23:32:27,"b""MSU's BART program  helps students get dirt under their fingernails and grow local produce. http://t.co/MkVwmxlVNP"""
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-07-14 22:14:18,b'Dean Folkvord of Wheat Montana talks value added ag to delegation from PNWER. http://t.co/M3juvwHHzi'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-07-11 22:31:45,"b""Chuck Roady describes Stoltze Land and Lumber's 3 Megawatt electric co-generation plant in Columbia Falls. #MTjobs http://t.co/zE4jshbQ4h"""
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-07-11 19:56:02,b'Plum Creek employs 750 people in the Flathead with annual payroll of over $55m per year. #MTjobs http://t.co/LAyoaaZpOG'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-07-11 19:37:36,b'Rep Mike Cuffe shows of wood products innovation at #SmartLAM in Columbia Falls. #MTjobs http://t.co/EZAHMSYtEe'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-07-10 13:54:45,"b'If you want to move back to Montana, tweet me at @gianforte #BringOurFamiliesBack #Montana http://t.co/6a4nFfeOwc'"
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-07-06 15:13:32,b'10 top sites for legit telecommuting jobs. #BringOurFamiliesBack #MTJobs http://t.co/vunEuRpVAJ'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-07-05 03:27:36,"b'4th of July grand finale, #Montana style. http://t.co/uxNydGIu7h'"
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-07-05 03:12:59,b'Celebrating the 4th with some #montana fireworks. #ILoveMontana http://t.co/nlUpqLN4d8'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-07-01 18:19:03,b'Great day for an early morning bike ride. http://t.co/hx1GMBtMUc'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-06-28 21:09:54,"b'Our son Adam is uni-cycling 2,700 miles to raise money to fight slavery.  Check out the video. https://t.co/swvPEb49oe'"
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-06-28 21:04:26,"b'Our son Adam is uni-cycling 2,700 miles from Canada to Mexico to raise money to fight slavery. Check out the video.  https://t.co/xKRiLOIMWi'"
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-06-26 22:48:05,b'Great Helena Chamber #telecommuting discussion to #BringOurFamiliesBack to #Montana http://t.co/E8IniaUiqL'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-06-26 17:13:15,b'Enjoyed visiting with #MBIA this morning. Congrats to Dustin Stewart on his new baby girl. http://t.co/j7O4qks8qR'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-06-26 12:27:32,b'Another great Shakespeare in the Park production last night at #MSU #ILoveMontana http://t.co/ZoBjJ7kP1x'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-06-24 13:46:20,b'Ex-pat Montanans are responding to the invitation to come home to #Montana.  #BringOurFamiliesBack http://t.co/20H1lDGvDt'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-06-23 18:20:59,b'Good #Telecommuting discussion at #Whitehall economic roundtable to #BringOurFamiliesBack to #Montana http://t.co/sh4emMrgY4'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-06-20 02:05:41,b'Another season of Montana Shakespeare in the Park kicks off with The Taming of the Shrew. #ILoveMontana http://t.co/1lkYR5wDGW'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-06-18 23:02:52,b'Here are the top 100 companies that offer telecommuting jobs. #BringOurFamiliesBack #Montana http://t.co/e1dkTlTDc6'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-06-18 23:01:26,"b'Here is a list of 3,000 jobs that can be filled from anywhere in #Montana.  #BringOurFamiliesBack http://t.co/v1mu77bBHF'"
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-06-18 13:17:09,b'#Montana #1 in #entrepreneurship. http://t.co/JC60ST6vAq'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-06-15 18:09:53,b'Billings Chamber discussion on #Telecommuting to #BringOurFamiliesBack to #Montana http://t.co/G6WYHKlt6b'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-06-15 15:39:30,b'Discussion in Livingston on how #telecommuting can help bring better wages and our #BringOurFamiliesBack to #Montana http://t.co/VLdnDFg9mM'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-06-12 20:04:58,b'Be sure you take your spurs off before going to class in #MilesCity #ILoveMontana http://t.co/08hcaMRWdB'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-06-11 17:27:11,b'#Glasgow Economic Development Roundtable to #BringOurFamiliesBack to #Montana via #telecommuting http://t.co/IcAJaaUESg'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-06-11 13:50:26,b'Wonderful morning meeting at #Malta Chamber Roundtable to #BringOurFamiliesBack to #Montana http://t.co/pnADWN7wne'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-06-11 01:59:36,b'Chinook sees potential in promoting #telecommuting to #BringOurFamiliesBack to #Montana http://t.co/BDl5N7KLCk'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-06-11 00:04:28,b'#MSUNorthern in #Havre visiting about #telecommuting to #BringOurFamiliesBack to #Montana http://t.co/4ZgKodnNqr'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-06-10 21:31:29,b'Lincoln County Roundtable discussion #BringOurFamiliesBack to #Montana with #telecommuting http://t.co/1jXitB5fos'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-06-10 18:33:16,b'#Shelby #telecommuting discussion over lunch hosted by Community Development #Montana #BringOurFamiliesBack http://t.co/z07lctUCLs'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-06-10 13:56:13,b'Wonderful group at #Conrad Chamber discussing #telecommuting in #Montana #BringOurFamiliesBack http://t.co/w4HvZFVwfz'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-06-09 18:36:18,b'Huge group interested in #telecommuting in #Lewistown #Montana to #BringOurFamiliesBack http://t.co/qwmnN4HNaO'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-06-09 00:25:32,b'Great Wheatland County Roundtable for #telecommuting #BringOurFamiliesBack #Montana http://t.co/DYFQdxQdJV'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-06-08 23:21:33,b'Visiting with Sarah at #RedAntsPants in #WhiteSulphur #Montana http://t.co/oV7H2If8xv http://t.co/pTTYDeAfKG'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-06-08 21:50:49,b'Meagher County Chamber #telecommuting discussion #BringOurFamiliesBack #Montana http://t.co/pWCUzICimA'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-06-08 17:02:43,b'Productive meeting with four officers of Boulder Chamber of Commerce'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-06-08 03:35:54,b'Sunset in Bozeman. #Montana sweet Montana home. http://t.co/WWf5YYcev6'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-06-06 22:23:04,b'Conrad rodeo celebrates 75th anniversary. Congrats Conrad. #Montana http://t.co/ylqYt59Zxg'
40739,Gregory R. Gianforte,YES,Green,@gianforte,25/03/2009,24/06/2009,New,2021,71,2015-06-06 22:19:56,b'Perfect weather for Conrad Whoop Up Days. #ILoveMontana http://t.co/hwCoXI1294'
